age,sex,scenario,scen,prop,mode,max_walk,max_cycle,purpose,title1
40-64,females and males,Base case,all_0_5,0.6944470401819542,Car,0,5,all,5km ≥ cycling
40-64,females and males,Base case,all_0_5,0.008613960128098553,Other,0,5,all,5km ≥ cycling
40-64,females and males,Base case,all_0_5,0.05179008196891694,Public transport,0,5,all,5km ≥ cycling
40-64,females and males,Base case,all_0_5,0.23022534133115954,Walking,0,5,all,5km ≥ cycling
40-64,females and males,Base case,commuting_0_5,0.014923576389870744,Cycling,0,5,commuting,5km ≥ cycling
40-64,females and males,Base case,commuting_0_5,0.6944470401819542,Car,0,5,commuting,5km ≥ cycling
40-64,females and males,Base case,commuting_0_5,0.008613960128098553,Other,0,5,commuting,5km ≥ cycling
40-64,females and males,Base case,commuting_0_5,0.05179008196891694,Public transport,0,5,commuting,5km ≥ cycling
40-64,females and males,Base case,commuting_0_5,0.23022534133115954,Walking,0,5,commuting,5km ≥ cycling
40-64,females and males,Base case,all_1_0,0.014923576389870744,Cycling,1,0,all,1km ≥ walking
40-64,females and males,Base case,all_1_0,0.6944470401819542,Car,1,0,all,1km ≥ walking
40-64,females and males,Base case,all_1_0,0.008613960128098553,Other,1,0,all,1km ≥ walking
40-64,females and males,Base case,all_1_0,0.05179008196891694,Public transport,1,0,all,1km ≥ walking
40-64,females and males,Base case,all_1_0,0.23022534133115954,Walking,1,0,all,1km ≥ walking
40-64,females and males,Base case,commuting_1_0,0.014923576389870744,Cycling,1,0,commuting,1km ≥ walking
40-64,females and males,Base case,commuting_1_0,0.6944470401819542,Car,1,0,commuting,1km ≥ walking
40-64,females and males,Base case,commuting_1_0,0.008613960128098553,Other,1,0,commuting,1km ≥ walking
40-64,females and males,Base case,commuting_1_0,0.05179008196891694,Public transport,1,0,commuting,1km ≥ walking
40-64,females and males,Base case,commuting_1_0,0.23022534133115954,Walking,1,0,commuting,1km ≥ walking
40-64,females and males,Base case,all_1_2,0.014923576389870744,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,all_1_2,0.6944470401819542,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,all_1_2,0.008613960128098553,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,all_1_2,0.05179008196891694,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,all_1_2,0.23022534133115954,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,commuting_1_2,0.014923576389870744,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,commuting_1_2,0.6944470401819542,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,commuting_1_2,0.008613960128098553,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,commuting_1_2,0.05179008196891694,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,commuting_1_2,0.23022534133115954,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Base case,all_1_5,0.014923576389870744,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,all_1_5,0.6944470401819542,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,all_1_5,0.008613960128098553,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,all_1_5,0.05179008196891694,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,all_1_5,0.23022534133115954,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_1_5,0.014923576389870744,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_1_5,0.6944470401819542,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_1_5,0.008613960128098553,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_1_5,0.05179008196891694,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_1_5,0.23022534133115954,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Base case,all_2_0,0.014923576389870744,Cycling,2,0,all,2km ≥ walking
40-64,females and males,Base case,all_2_0,0.6944470401819542,Car,2,0,all,2km ≥ walking
40-64,females and males,Base case,all_2_0,0.008613960128098553,Other,2,0,all,2km ≥ walking
40-64,females and males,Base case,all_2_0,0.05179008196891694,Public transport,2,0,all,2km ≥ walking
40-64,females and males,Base case,all_2_0,0.23022534133115954,Walking,2,0,all,2km ≥ walking
40-64,females and males,Base case,commuting_2_0,0.014923576389870744,Cycling,2,0,commuting,2km ≥ walking
40-64,females and males,Base case,commuting_2_0,0.6944470401819542,Car,2,0,commuting,2km ≥ walking
40-64,females and males,Base case,commuting_2_0,0.008613960128098553,Other,2,0,commuting,2km ≥ walking
40-64,females and males,Base case,commuting_2_0,0.05179008196891694,Public transport,2,0,commuting,2km ≥ walking
40-64,females and males,Base case,commuting_2_0,0.23022534133115954,Walking,2,0,commuting,2km ≥ walking
40-64,females and males,Base case,all_2_5,0.014923576389870744,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,all_2_5,0.6944470401819542,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,all_2_5,0.008613960128098553,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,all_2_5,0.05179008196891694,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,all_2_5,0.23022534133115954,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_2_5,0.014923576389870744,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_2_5,0.6944470401819542,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_2_5,0.008613960128098553,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_2_5,0.05179008196891694,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Base case,commuting_2_5,0.23022534133115954,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_0_2,0.12488887226368432,Cycling,0,2,all,2km ≥ cycling
40-64,females and males,Scenario,all_0_2,0.5844817443081407,Car,0,2,all,2km ≥ cycling
40-64,females and males,Scenario,all_0_2,0.008613960128098553,Other,0,2,all,2km ≥ cycling
40-64,females and males,Scenario,all_0_2,0.05179008196891694,Public transport,0,2,all,2km ≥ cycling
40-64,females and males,Scenario,all_0_2,0.23022534133115954,Walking,0,2,all,2km ≥ cycling
40-64,females and males,Scenario,commuting_0_2,0.02862541091981306,Cycling,0,2,commuting,2km ≥ cycling
40-64,females and males,Scenario,commuting_0_2,0.6807452056520119,Car,0,2,commuting,2km ≥ cycling
40-64,females and males,Scenario,commuting_0_2,0.008613960128098553,Other,0,2,commuting,2km ≥ cycling
40-64,females and males,Scenario,commuting_0_2,0.05179008196891694,Public transport,0,2,commuting,2km ≥ cycling
40-64,females and males,Scenario,commuting_0_2,0.23022534133115954,Walking,0,2,commuting,2km ≥ cycling
40-64,females and males,Scenario,all_0_5,0.3206430015306632,Cycling,0,5,all,5km ≥ cycling
40-64,females and males,Scenario,all_0_5,0.38872761504116177,Car,0,5,all,5km ≥ cycling
40-64,females and males,Scenario,all_0_5,0.008613960128098553,Other,0,5,all,5km ≥ cycling
40-64,females and males,Scenario,all_0_5,0.05179008196891694,Public transport,0,5,all,5km ≥ cycling
40-64,females and males,Scenario,all_0_5,0.23022534133115954,Walking,0,5,all,5km ≥ cycling
40-64,females and males,Scenario,commuting_0_5,0.05365642244033076,Cycling,0,5,commuting,5km ≥ cycling
40-64,females and males,Scenario,commuting_0_5,0.6557141941314942,Car,0,5,commuting,5km ≥ cycling
40-64,females and males,Scenario,commuting_0_5,0.008613960128098553,Other,0,5,commuting,5km ≥ cycling
40-64,females and males,Scenario,commuting_0_5,0.05179008196891694,Public transport,0,5,commuting,5km ≥ cycling
40-64,females and males,Scenario,commuting_0_5,0.23022534133115954,Walking,0,5,commuting,5km ≥ cycling
40-64,females and males,Scenario,all_1_0,0.014923576389870744,Cycling,1,0,all,1km ≥ walking
40-64,females and males,Scenario,all_1_0,0.6630330346976342,Car,1,0,all,1km ≥ walking
40-64,females and males,Scenario,all_1_0,0.008613960128098553,Other,1,0,all,1km ≥ walking
40-64,females and males,Scenario,all_1_0,0.05179008196891694,Public transport,1,0,all,1km ≥ walking
40-64,females and males,Scenario,all_1_0,0.2616393468154795,Walking,1,0,all,1km ≥ walking
40-64,females and males,Scenario,commuting_1_0,0.014923576389870744,Cycling,1,0,commuting,1km ≥ walking
40-64,females and males,Scenario,commuting_1_0,0.6901933026476585,Car,1,0,commuting,1km ≥ walking
40-64,females and males,Scenario,commuting_1_0,0.008613960128098553,Other,1,0,commuting,1km ≥ walking
40-64,females and males,Scenario,commuting_1_0,0.05179008196891694,Public transport,1,0,commuting,1km ≥ walking
40-64,females and males,Scenario,commuting_1_0,0.23447907886545527,Walking,1,0,commuting,1km ≥ walking
40-64,females and males,Scenario,all_1_2,0.09347486677936433,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,all_1_2,0.5844817443081407,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,all_1_2,0.008613960128098553,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,all_1_2,0.05179008196891694,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,all_1_2,0.2616393468154795,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,commuting_1_2,0.024371673385517333,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,commuting_1_2,0.6807452056520119,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,commuting_1_2,0.008613960128098553,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,commuting_1_2,0.05179008196891694,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,commuting_1_2,0.23447907886545527,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
40-64,females and males,Scenario,all_1_5,0.2892289960463432,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_1_5,0.38872761504116177,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_1_5,0.008613960128098553,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_1_5,0.05179008196891694,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_1_5,0.2616393468154795,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_1_5,0.049402684906035034,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_1_5,0.6557141941314942,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_1_5,0.008613960128098553,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_1_5,0.05179008196891694,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_1_5,0.23447907886545527,Walking,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_2_0,0.014923576389870744,Cycling,2,0,all,2km ≥ walking
40-64,females and males,Scenario,all_2_0,0.5844817443081407,Car,2,0,all,2km ≥ walking
40-64,females and males,Scenario,all_2_0,0.008613960128098553,Other,2,0,all,2km ≥ walking
40-64,females and males,Scenario,all_2_0,0.05179008196891694,Public transport,2,0,all,2km ≥ walking
40-64,females and males,Scenario,all_2_0,0.3401906372049731,Walking,2,0,all,2km ≥ walking
40-64,females and males,Scenario,commuting_2_0,0.014923576389870744,Cycling,2,0,commuting,2km ≥ walking
40-64,females and males,Scenario,commuting_2_0,0.6807452056520119,Car,2,0,commuting,2km ≥ walking
40-64,females and males,Scenario,commuting_2_0,0.008613960128098553,Other,2,0,commuting,2km ≥ walking
40-64,females and males,Scenario,commuting_2_0,0.05179008196891694,Public transport,2,0,commuting,2km ≥ walking
40-64,females and males,Scenario,commuting_2_0,0.24392717586110185,Walking,2,0,commuting,2km ≥ walking
40-64,females and males,Scenario,all_2_5,0.21067770565684965,Cycling,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_2_5,0.38872761504116177,Car,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_2_5,0.008613960128098553,Other,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_2_5,0.05179008196891694,Public transport,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,all_2_5,0.3401906372049731,Walking,2,5,all,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_2_5,0.039954587910388445,Cycling,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_2_5,0.6557141941314942,Car,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_2_5,0.008613960128098553,Other,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_2_5,0.05179008196891694,Public transport,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
40-64,females and males,Scenario,commuting_2_5,0.24392717586110185,Walking,2,5,commuting,2km ≥ walking ; 2 km < cycling ≤ 5 km
15-19,males,Base case,all_0_2,0.024795358204530115,Cycling,0,2,all,2km ≥ cycling
15-19,males,Base case,all_0_2,0.4394767375549712,Car,0,2,all,2km ≥ cycling
15-19,males,Base case,all_0_2,0.014442947613094524,Other,0,2,all,2km ≥ cycling
15-19,males,Base case,all_0_2,0.17951866036840639,Public transport,0,2,all,2km ≥ cycling
15-19,males,Base case,all_0_2,0.34176629625899774,Walking,0,2,all,2km ≥ cycling
15-19,males,Base case,commuting_0_2,0.024795358204530115,Cycling,0,2,commuting,2km ≥ cycling
15-19,males,Base case,commuting_0_2,0.4394767375549712,Car,0,2,commuting,2km ≥ cycling
15-19,males,Base case,commuting_0_2,0.014442947613094524,Other,0,2,commuting,2km ≥ cycling
15-19,males,Base case,commuting_0_2,0.17951866036840639,Public transport,0,2,commuting,2km ≥ cycling
15-19,males,Base case,commuting_0_2,0.34176629625899774,Walking,0,2,commuting,2km ≥ cycling
15-19,males,Base case,all_0_5,0.024795358204530115,Cycling,0,5,all,5km ≥ cycling
15-19,males,Base case,all_0_5,0.4394767375549712,Car,0,5,all,5km ≥ cycling
15-19,males,Base case,all_0_5,0.014442947613094524,Other,0,5,all,5km ≥ cycling
15-19,males,Base case,all_0_5,0.17951866036840639,Public transport,0,5,all,5km ≥ cycling
15-19,males,Base case,all_0_5,0.34176629625899774,Walking,0,5,all,5km ≥ cycling
15-19,males,Base case,commuting_0_5,0.024795358204530115,Cycling,0,5,commuting,5km ≥ cycling
15-19,males,Base case,commuting_0_5,0.4394767375549712,Car,0,5,commuting,5km ≥ cycling
15-19,males,Base case,commuting_0_5,0.014442947613094524,Other,0,5,commuting,5km ≥ cycling
15-19,males,Base case,commuting_0_5,0.17951866036840639,Public transport,0,5,commuting,5km ≥ cycling
15-19,males,Base case,commuting_0_5,0.34176629625899774,Walking,0,5,commuting,5km ≥ cycling
15-19,males,Base case,all_1_0,0.024795358204530115,Cycling,1,0,all,1km ≥ walking
15-19,males,Base case,all_1_0,0.4394767375549712,Car,1,0,all,1km ≥ walking
15-19,males,Base case,all_1_0,0.014442947613094524,Other,1,0,all,1km ≥ walking
15-19,males,Base case,all_1_0,0.17951866036840639,Public transport,1,0,all,1km ≥ walking
15-19,males,Base case,all_1_0,0.34176629625899774,Walking,1,0,all,1km ≥ walking
15-19,males,Base case,commuting_1_0,0.024795358204530115,Cycling,1,0,commuting,1km ≥ walking
15-19,males,Base case,commuting_1_0,0.4394767375549712,Car,1,0,commuting,1km ≥ walking
15-19,males,Base case,commuting_1_0,0.014442947613094524,Other,1,0,commuting,1km ≥ walking
15-19,males,Base case,commuting_1_0,0.17951866036840639,Public transport,1,0,commuting,1km ≥ walking
15-19,males,Base case,commuting_1_0,0.34176629625899774,Walking,1,0,commuting,1km ≥ walking
15-19,males,Base case,all_1_2,0.024795358204530115,Cycling,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,all_1_2,0.4394767375549712,Car,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,all_1_2,0.014442947613094524,Other,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,all_1_2,0.17951866036840639,Public transport,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,all_1_2,0.34176629625899774,Walking,1,2,all,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,commuting_1_2,0.024795358204530115,Cycling,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,commuting_1_2,0.4394767375549712,Car,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,commuting_1_2,0.014442947613094524,Other,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,commuting_1_2,0.17951866036840639,Public transport,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,commuting_1_2,0.34176629625899774,Walking,1,2,commuting,1km ≥ walking ; 1 km < cycling ≤ 2 km
15-19,males,Base case,all_1_5,0.024795358204530115,Cycling,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,all_1_5,0.4394767375549712,Car,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,all_1_5,0.014442947613094524,Other,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,all_1_5,0.17951866036840639,Public transport,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,all_1_5,0.34176629625899774,Walking,1,5,all,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,commuting_1_5,0.024795358204530115,Cycling,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,commuting_1_5,0.4394767375549712,Car,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,commuting_1_5,0.014442947613094524,Other,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
15-19,males,Base case,commuting_1_5,0.17951866036840639,Public transport,1,5,commuting,1km ≥ walking ; 1 km < cycling ≤ 5 km
